-0.00338241595100613	-0.00188995033275946	0.00188995033275946	-0.00338241595100613
-0.000542132331791148	-0.000302920514721367	-0.000302920514721367	0.000542132331791148
0.0316950878114930	0.0149522583370482	-0.0149522583370482	0.0316950878114930
0.00760748732491761	0.00380875201389062	0.00380875201389062	-0.00760748732491761
-0.143294238350810	-0.0491371796736075	0.0491371796736075	-0.143294238350810
-0.0612733590676585	-0.0272190299170560	-0.0272190299170560	0.0612733590676585
0.481359651258372	0.0519458381077090	-0.0519458381077090	0.481359651258372
0.777185751700524	0.364441894835331	0.364441894835331	-0.777185751700524
0.364441894835331	-0.777185751700524	0.777185751700524	0.364441894835331
-0.0519458381077090	0.481359651258372	0.481359651258372	0.0519458381077090
-0.0272190299170560	0.0612733590676585	-0.0612733590676585	-0.0272190299170560
0.0491371796736075	-0.143294238350810	-0.143294238350810	-0.0491371796736075
0.00380875201389062	-0.00760748732491761	0.00760748732491761	0.00380875201389062
-0.0149522583370482	0.0316950878114930	0.0316950878114930	0.0149522583370482
-0.000302920514721367	0.000542132331791148	-0.000542132331791148	-0.000302920514721367
0.00188995033275946	-0.00338241595100613	-0.00338241595100613	-0.00188995033275946
